dc,Station Number,Station Name,Latitude,Longitude,Height above MSL,Month Day Year in YYYY-MM-DD format,Precipitation in the 24 hours before 9am (local time) in mm,Quality of precipitation value,Number of days of rain within the days of accumulation,Accumulated number of days over which the precipitation was measured,Maximum temperature in 24 hours after 9am (local time) in Degrees C,Quality of maximum temperature in 24 hours after 9am (local time),Days of accumulation of maximum temperature,Minimum temperature in 24 hours before 9am (local time) in Degrees C,Quality of minimum temperature in 24 hours before 9am (local time),Days of accumulation of minimum temperature,Average daily dew point temperature in Degrees C,Quality of overall dew point temperature observations used,Relative humidity for observation at 09 hours Local Time in percentage %,Quality of relative humidity for observation at 09 hours Local Time,Relative humidity for observation at 15 hours Local Time in percentage %,Quality of relative humidity for observation at 15 hours Local Time,Wind speed at 09 hours Local Time measured in km/h,Quality of wind speed at 09 hours Local Time,Wind speed at 15 hours Local Time measured in km/h,Quality of wind speed at 15 hours Local Time,Wind direction at 09 hours Local Time as 16 compass point text,Quality of wind direction at 09 hours Local Time,Wind direction at 15 hours Local Time as 16 compass point text,Quality of wind direction at 15 hours Local Time,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-08-14,   0.0,N,  , 1, 32.1,Y, 1, 17.2,Y, 1, 13.7,N, 68,N, 26,N, 14.8,N, 16.6,N,ESE  ,N,ESE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-08-15,   0.0,N,  , 1, 30.9,Y, 1, 16.2,Y, 1, 15.2,N, 63,N, 38,N, 11.2,N, 14.8,N,SSE  ,N,ENE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-08-16,   0.0,N,  , 1, 30.0,Y, 1, 19.1,Y, 1, 19.0,N, 77,N, 60,N, 11.2,N, 14.8,N,ESE  ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-08-17,   0.0,N,  , 1, 30.9,Y, 1, 19.6,Y, 1, 19.0,N, 79,N, 55,N,  7.6,N, 13.0,N,SE   ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-08-18,   0.0,N,  , 1, 31.4,Y, 1, 18.9,Y, 1, 17.8,N, 72,N, 49,N, 14.8,N, 16.6,N,SE   ,N,E    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-08-19,   0.0,N,  , 1, 31.2,Y, 1, 15.8,Y, 1, 14.3,N, 56,N, 36,N, 14.8,N, 22.3,N,SE   ,N,ESE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-08-20,   0.0,N,  , 1, 31.0,Y, 1, 15.8,Y, 1, 13.2,N, 49,N, 37,N, 20.5,N, 16.6,N,SE   ,N,ESE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-08-21,   0.0,N,  , 1, 31.2,Y, 1, 14.3,Y, 1, 13.2,N, 58,N, 39,N, 18.4,N, 14.8,N,SE   ,N,ENE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-08-22,   0.0,N,  , 1, 30.6,Y, 1, 15.2,Y, 1, 13.0,N, 72,N, 36,N, 14.8,N, 20.5,N,SE   ,N,E    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-08-23,   0.0,N,  , 1, 31.2,Y, 1, 17.2,Y, 1, 13.9,N, 55,N, 32,N, 20.5,N, 16.6,N,SE   ,N,E    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-08-24,   0.0,N,  , 1, 30.3,Y, 1, 14.4,Y, 1, 13.5,N, 56,N, 35,N,  9.4,N, 11.2,N,SE   ,N,ENE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-08-25,   0.0,N,  , 1, 30.3,Y, 1, 18.2,Y, 1, 14.7,N, 61,N, 28,N, 11.2,N, 13.0,N,ESE  ,N,ENE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-08-26,   0.0,N,  , 1, 30.3,Y, 1, 18.4,Y, 1, 17.4,N, 64,N, 52,N,  9.4,N, 14.8,N,SE   ,N,NE   ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-08-27,   0.0,N,  , 1, 32.0,Y, 1, 19.4,Y, 1, 18.6,N, 67,N, 55,N,  9.4,N, 11.2,N,SE   ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-08-28,   0.0,N,  , 1, 33.1,Y, 1, 19.7,Y, 1, 17.1,N, 56,N, 52,N, 11.2,N, 13.0,N,ESE  ,N,NE   ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-08-29,   0.0,N,  , 1, 32.8,Y, 1, 19.5,Y, 1, 18.3,N, 57,N, 53,N,  9.4,N, 14.8,N,SSE  ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-08-30,   0.0,N,  , 1, 34.6,Y, 1, 19.4,Y, 1, 14.9,N, 70,N, 31,N, 14.8,N, 20.5,N,SSE  ,N,ESE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-08-31,   0.0,N,  , 1, 34.6,Y, 1, 16.9,Y, 1, 10.3,N, 46,N, 25,N, 13.0,N, 16.6,N,SE   ,N,ESE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-01,   0.0,N,  , 1, 31.7,Y, 1, 19.6,Y, 1, 18.1,N, 57,N, 57,N, 11.2,N, 11.2,N,SE   ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-02,   0.0,N,  , 1, 30.4,Y, 1, 20.0,Y, 1, 20.1,N, 68,N, 60,N,  9.4,N, 20.5,N,SE   ,N,NE   ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-03,   0.0,N,  , 1, 31.2,Y, 1, 20.7,Y, 1, 20.3,N, 64,N, 61,N, 11.2,N, 16.6,N,SE   ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-04,   0.0,N,  , 1, 31.3,Y, 1, 21.5,Y, 1, 20.9,N, 71,N, 59,N, 14.8,N, 14.8,N,SE   ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-05,   0.0,N,  , 1, 30.8,Y, 1, 20.5,Y, 1, 19.6,N, 70,N, 66,N, 14.8,N, 16.6,N,SE   ,N,ENE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-06,   0.0,N,  , 1, 31.2,Y, 1, 23.4,Y, 1, 21.1,N, 70,N, 64,N, 13.0,N, 16.6,N,ESE  ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-07,   0.0,N,  , 1, 30.1,Y, 1, 20.7,Y, 1, 20.1,N, 72,N, 54,N,  5.4,N, 11.2,N,SE   ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-08,   0.0,N,  , 1, 30.3,Y, 1, 22.1,Y, 1, 20.9,N, 71,N, 62,N, 11.2,N, 13.0,N,E    ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-09,   0.0,N,  , 1, 31.7,Y, 1, 22.6,Y, 1, 20.6,N, 77,N, 54,N,  7.6,N, 14.8,N,SSE  ,N,NE   ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-10,   0.0,N,  , 1, 32.5,Y, 1, 19.9,Y, 1, 14.5,N, 52,N, 32,N, 24.1,N, 25.9,N,SE   ,N,ESE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-11,   0.0,N,  , 1, 32.3,Y, 1, 17.1,Y, 1, 11.8,N, 50,N, 31,N, 22.3,N, 16.6,N,SE   ,N,ESE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-12,   0.0,N,  , 1, 31.5,Y, 1, 14.8,Y, 1, 12.0,N, 51,N, 32,N, 18.4,N, 22.3,N,SE   ,N,ESE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-13,   0.0,N,  , 1, 32.2,Y, 1, 16.5,Y, 1, 12.5,N, 40,N, 27,N, 20.5,N, 18.4,N,SE   ,N,ESE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-14,   0.0,N,  , 1, 31.9,Y, 1, 17.6,Y, 1, 16.7,N, 47,N, 51,N, 18.4,N, 14.8,N,SE   ,N,ENE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-15,   0.0,N,  , 1, 33.4,Y, 1, 20.0,Y, 1, 17.3,N, 46,N, 40,N, 20.5,N, 20.5,N,SE   ,N,ENE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-16,   0.0,N,  , 1, 31.9,Y, 1, 23.1,Y, 1, 20.2,N, 57,N, 53,N, 16.6,N, 13.0,N,SE   ,N,NE   ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-17,   0.0,N,  , 1, 31.4,Y, 1, 22.9,Y, 1, 19.6,N, 57,N, 59,N, 13.0,N, 18.4,N,ENE  ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-18,   0.0,N,  , 1, 31.7,Y, 1, 22.5,Y, 1, 21.5,N, 76,N, 68,N,  9.4,N, 14.8,N,ESE  ,N,NNW  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-19,   0.0,N,  , 1,     , ,  , 22.8,Y, 1, 20.6,N, 70,N, 56,N,  5.4,N, 14.8,N,SSW  ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-20,      , ,  ,  , 29.9,Y, 1,     , ,  , 21.2,N, 71,N, 65,N,  5.4,N, 14.8,N,WSW  ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-21,   0.0,N,  , 1, 31.4,Y, 1, 23.2,Y, 1, 21.8,N, 76,N, 71,N, 13.0,N, 14.8,N,E    ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-22,   0.0,N,  , 1, 30.6,Y, 1, 21.1,Y, 1, 21.5,N, 73,N, 66,N,  9.4,N, 13.0,N,SSW  ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-23,   0.0,N,  , 1, 31.1,Y, 1, 22.3,Y, 1, 21.4,N, 74,N, 56,N, 13.0,N, 14.8,N,ENE  ,N,NE   ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-24,   0.0,N,  , 1, 31.4,Y, 1, 21.6,Y, 1, 21.2,N, 74,N, 61,N, 11.2,N, 14.8,N,E    ,N,NE   ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-25,   0.0,N,  , 1, 30.6,Y, 1, 20.5,Y, 1, 20.9,N, 75,N, 63,N,  5.4,N, 13.0,N,E    ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-26,   0.0,N,  , 1, 33.5,Y, 1, 20.6,Y, 1, 20.6,N, 75,N, 49,N,  9.4,N, 13.0,N,ESE  ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-27,   0.0,N,  , 1, 31.7,Y, 1, 21.5,Y, 1, 21.1,N, 70,N, 56,N, 18.4,N, 13.0,N,SE   ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-28,   0.0,N,  , 1, 32.3,Y, 1, 21.1,Y, 1, 21.3,N, 69,N, 65,N, 11.2,N, 14.8,N,ESE  ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-29,   0.0,N,  , 1, 31.6,Y, 1, 22.5,Y, 1, 22.1,N, 68,N, 65,N, 11.2,N, 13.0,N,ENE  ,N,NNW  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-09-30,   0.0,N,  , 1, 30.7,Y, 1, 23.8,Y, 1, 22.5,N, 73,N, 67,N,  7.6,N, 16.6,N,NW   ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-01,   0.0,N,  , 1, 33.4,Y, 1, 23.2,Y, 1, 22.5,N, 75,N, 71,N,  9.4,N, 16.6,N,SSW  ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-02,   0.0,N,  , 1, 34.3,Y, 1, 22.8,Y, 1, 22.5,N, 75,N, 57,N,  7.6,N, 11.2,N,S    ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-03,   0.0,N,  , 1, 32.5,Y, 1, 21.2,Y, 1, 19.5,N, 68,N, 45,N, 14.8,N, 13.0,N,SE   ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-04,   0.0,N,  , 1, 31.5,Y, 1, 23.0,Y, 1, 22.1,N, 70,N, 61,N,  9.4,N, 11.2,N,ENE  ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-05,   0.0,N,  , 1, 32.6,Y, 1, 25.0,Y, 1, 23.0,N, 69,N, 56,N, 11.2,N, 14.8,N,ENE  ,N,ENE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-06,   0.0,N,  , 1, 31.0,Y, 1, 24.3,Y, 1, 22.3,N, 68,N, 61,N, 11.2,N, 13.0,N,NE   ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-07,   0.0,N,  , 1, 32.3,Y, 1, 23.2,Y, 1, 21.9,N, 68,N, 63,N,  3.6,N, 16.6,N,SSE  ,N,NNW  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-08,   0.0,N,  , 1, 31.9,Y, 1, 24.0,Y, 1, 22.2,N, 73,N, 62,N,  9.4,N, 13.0,N,N    ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-09,   0.0,N,  , 1, 32.3,Y, 1, 23.6,Y, 1, 22.5,N, 67,N, 66,N,  3.6,N, 14.8,N,W    ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-10,   0.0,N,  , 1, 33.9,Y, 1, 24.6,Y, 1, 22.8,N, 67,N, 51,N,  9.4,N, 14.8,N,NW   ,N,NW   ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-11,   0.0,N,  , 1, 33.4,Y, 1, 24.5,Y, 1, 22.6,N, 55,N, 51,N, 13.0,N, 16.6,N,WNW  ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-12,   0.0,N,  , 1, 34.7,Y, 1, 24.9,Y, 1, 23.7,N, 76,N, 56,N, 14.8,N, 14.8,N,NNW  ,N,NW   ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-13,   0.0,N,  , 1, 33.4,Y, 1, 24.6,Y, 1, 24.1,N, 72,N, 64,N, 13.0,N, 13.0,N,SSW  ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-14,   0.0,N,  , 1, 34.3,Y, 1, 23.8,Y, 1, 23.3,N, 68,N, 56,N, 11.2,N, 13.0,N,NW   ,N,NNW  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-15,   0.0,N,  , 1, 35.7,Y, 1, 25.2,Y, 1, 22.9,N, 62,N, 63,N, 11.2,N, 16.6,N,WSW  ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-16,   0.0,N,  , 1, 34.7,Y, 1, 24.1,Y, 1, 21.7,N, 67,N, 80,N,  7.6,N, 16.6,N,NNE  ,N,SSE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-17,   1.0,N,  , 1, 35.6,Y, 1, 22.1,Y, 1, 19.7,N, 58,N, 43,N, 11.2,N, 13.0,N,SSE  ,N,ENE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-18,   0.0,N,  , 1, 32.6,Y, 1, 23.4,Y, 1, 22.0,N, 69,N, 61,N, 14.8,N, 20.5,N,ESE  ,N,ENE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-19,   0.0,N,  , 1, 33.8,Y, 1, 24.7,Y, 1, 23.3,N, 69,N, 96,N, 25.9,N, 11.2,N,ESE  ,N,SE   ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-20,  26.4,N,  , 1, 32.7,Y, 1, 21.8,Y, 1, 22.6,N, 72,N, 60,N, 18.4,N, 16.6,N,SE   ,N,ENE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-21,   0.0,N,  , 1, 33.0,Y, 1, 24.0,Y, 1, 22.7,N, 71,N, 55,N, 20.5,N, 16.6,N,ESE  ,N,NE   ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-22,   0.0,N,  , 1, 32.7,Y, 1, 24.5,Y, 1, 22.9,N, 72,N, 61,N, 14.8,N, 18.4,N,E    ,N,NE   ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-23,   0.0,N,  , 1, 33.3,Y, 1, 24.4,Y, 1, 23.1,N, 70,N, 61,N, 14.8,N, 14.8,N,SE   ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-24,   0.0,N,  , 1, 33.5,Y, 1, 24.3,Y, 1, 23.2,N, 69,N, 63,N,  9.4,N, 14.8,N,E    ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-25,   0.0,N,  , 1, 33.7,Y, 1, 24.2,Y, 1, 23.3,N, 66,N, 63,N,  9.4,N, 13.0,N,NE   ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-26,   0.0,N,  , 1, 34.3,Y, 1, 24.3,Y, 1, 23.0,N, 62,N, 58,N,  9.4,N, 13.0,N,E    ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-27,   0.0,N,  , 1, 33.4,Y, 1, 24.7,Y, 1, 23.0,N, 63,N, 62,N,  9.4,N, 13.0,N,ESE  ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-28,   0.0,N,  , 1, 32.2,Y, 1, 25.3,Y, 1, 23.3,N, 66,N, 60,N,  7.6,N, 14.8,N,ENE  ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-29,   0.0,N,  , 1, 33.1,Y, 1, 24.9,Y, 1, 23.6,N, 69,N, 64,N, 11.2,N, 14.8,N,ESE  ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-30,   0.0,N,  , 1, 33.9,Y, 1, 24.5,Y, 1, 22.9,N, 66,N, 49,N, 13.0,N, 16.6,N,ESE  ,N,NE   ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-10-31,   0.0,N,  , 1, 33.9,Y, 1, 24.2,Y, 1, 22.4,N, 54,N, 58,N, 13.0,N, 13.0,N,ENE  ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-01,   0.0,N,  , 1, 33.2,Y, 1, 25.3,Y, 1, 22.0,N, 61,N, 50,N,  9.4,N, 14.8,N,E    ,N,NE   ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-02,   0.0,N,  , 1, 32.7,Y, 1, 23.8,Y, 1, 22.2,N, 66,N, 54,N, 18.4,N, 14.8,N,ESE  ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-03,   0.0,N,  , 1, 33.7,Y, 1, 24.4,Y, 1, 22.5,N, 67,N, 54,N, 14.8,N, 13.0,N,ESE  ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-04,   0.0,N,  , 1, 33.8,Y, 1, 25.3,Y, 1, 22.8,N, 67,N, 58,N, 14.8,N, 14.8,N,ESE  ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-05,   0.0,N,  , 1, 32.5,Y, 1, 25.2,Y, 1, 22.6,N, 65,N, 60,N,  7.6,N, 14.8,N,W    ,N,NNW  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-06,   0.0,N,  , 1, 33.2,Y, 1, 25.6,Y, 1, 22.5,N, 63,N, 59,N, 11.2,N, 13.0,N,N    ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-07,   0.0,N,  , 1, 33.1,Y, 1, 25.1,Y, 1, 22.8,N, 61,N, 64,N,  5.4,N, 16.6,N,NNW  ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-08,   0.0,N,  , 1, 33.8,Y, 1, 25.9,Y, 1, 22.4,N, 59,N, 54,N,  5.4,N, 14.8,N,NNW  ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-09,   0.0,N,  , 1, 34.4,Y, 1, 26.5,Y, 1, 23.2,N, 76,N, 57,N,  7.6,N, 16.6,N,NNW  ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-10,   0.0,N,  , 1, 34.2,Y, 1, 26.0,Y, 1, 23.1,N, 66,N, 57,N,  7.6,N, 14.8,N,E    ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-11,   0.0,N,  , 1, 34.3,Y, 1, 26.0,Y, 1, 23.1,N, 65,N, 56,N, 11.2,N, 14.8,N,E    ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-12,   0.0,N,  , 1, 34.5,Y, 1, 25.2,Y, 1, 23.1,N, 64,N, 58,N,  9.4,N, 16.6,N,ENE  ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-13,   0.0,N,  , 1, 33.8,Y, 1, 26.2,Y, 1, 23.4,N, 69,N, 59,N,  7.6,N, 14.8,N,NNW  ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-14,   0.0,N,  , 1, 34.2,Y, 1, 26.3,Y, 1, 23.1,N, 65,N, 58,N,  9.4,N, 14.8,N,ESE  ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-15,   0.0,N,  , 1, 34.1,Y, 1, 25.6,Y, 1, 23.5,N, 66,N, 61,N, 13.0,N, 16.6,N,ESE  ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-16,   0.0,N,  , 1, 34.6,Y, 1, 26.8,Y, 1, 23.2,N, 64,N, 54,N, 14.8,N, 14.8,N,ENE  ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-17,   0.0,N,  , 1, 33.2,Y, 1, 26.6,Y, 1, 23.8,N, 71,N, 65,N,  3.6,N, 13.0,N,W    ,N,NNW  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-18,   0.8,N,  , 1, 33.5,Y, 1, 25.3,Y, 1, 23.3,N, 62,N, 68,N,  5.4,N, 14.8,N,E    ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-19,  45.4,N,  , 1, 32.1,Y, 1, 23.3,Y, 1, 23.9,N, 80,N, 65,N,  3.6,N, 13.0,N,E    ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-20,   0.0,N,  , 1, 33.2,Y, 1, 26.2,Y, 1, 23.1,N, 64,N, 54,N, 11.2,N, 16.6,N,ENE  ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-21,   0.0,N,  , 1, 32.7,Y, 1, 25.5,Y, 1, 23.7,N, 65,N, 67,N,  9.4,N, 11.2,N,NE   ,N,NNW  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-22,      , ,  ,  , 31.8,Y, 1,     , ,  , 24.0,N, 73,N, 70,N,  5.4,N, 14.8,N,N    ,N,NNE  ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-23,   0.2,N,  , 1, 32.7,Y, 1, 26.5,Y, 1, 24.1,N, 69,N, 63,N,  9.4,N, 14.8,N,NNE  ,N,N    ,N,#
dc, 14404,MILINGIMBI AIRPORT                      ,-12.0932,+134.8919,  15.0,2011-11-24,  11.8,N,  , 1, 33.6,Y, 1, 25.2,Y, 1, 24.2,N, 74,N, 61,N, 16.6,N, 11.2,N,SE   ,N,NE   ,N,#
