dc,Station Number,Station Name,Latitude,Longitude,Height above MSL,Month Day Year in YYYY-MM-DD format,Precipitation in the 24 hours before 9am (local time) in mm,Quality of precipitation value,Number of days of rain within the days of accumulation,Accumulated number of days over which the precipitation was measured,Maximum temperature in 24 hours after 9am (local time) in Degrees C,Quality of maximum temperature in 24 hours after 9am (local time),Days of accumulation of maximum temperature,Minimum temperature in 24 hours before 9am (local time) in Degrees C,Quality of minimum temperature in 24 hours before 9am (local time),Days of accumulation of minimum temperature,Average daily dew point temperature in Degrees C,Quality of overall dew point temperature observations used,Relative humidity for observation at 09 hours Local Time in percentage %,Quality of relative humidity for observation at 09 hours Local Time,Relative humidity for observation at 15 hours Local Time in percentage %,Quality of relative humidity for observation at 15 hours Local Time,Wind speed at 09 hours Local Time measured in km/h,Quality of wind speed at 09 hours Local Time,Wind speed at 15 hours Local Time measured in km/h,Quality of wind speed at 15 hours Local Time,Wind direction at 09 hours Local Time as 16 compass point text,Quality of wind direction at 09 hours Local Time,Wind direction at 15 hours Local Time as 16 compass point text,Quality of wind direction at 15 hours Local Time,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-05-31,   0.0,N,  , 1, 31.4,Y, 1, 23.0,Y, 1, 24.2,N,100,N, 68,N, 11.2,N, 14.8,N,SE   ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-01,   0.0,N,  , 1, 31.3,Y, 1, 22.9,Y, 1, 24.1,N, 88,N, 75,N, 16.6,N, 11.2,N,ESE  ,N,ENE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-02,   0.0,N,  , 1, 31.9,Y, 1, 22.4,Y, 1, 23.7,N, 95,N, 63,N, 13.0,N, 16.6,N,SE   ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-03,   0.0,N,  , 1, 31.5,Y, 1, 22.5,Y, 1, 23.8,N, 91,N, 75,N, 11.2,N, 13.0,N,SE   ,N,ENE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-04,   0.0,N,  , 1, 30.8,Y, 1, 22.7,Y, 1, 23.7,N, 92,N, 88,N, 20.5,N, 13.0,N,SE   ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-05,   0.0,N,  , 1, 32.0,Y, 1, 23.2,Y, 1, 24.1,N, 92,N, 70,N, 20.5,N, 14.8,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-06,   0.0,N,  , 1, 29.9,Y, 1, 24.4,Y, 1, 25.1,N, 89,N, 94,N, 16.6,N, 13.0,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-07,   0.0,N,  , 1, 28.3,Y, 1, 24.5,Y, 1, 23.9,N, 88,N,100,N, 20.5,N, 20.5,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-08,   0.0,N,  , 1, 29.7,Y, 1, 23.7,Y, 1, 22.6,N, 86,N, 79,N, 16.6,N, 27.7,N,SE   ,N,SSE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-09,   0.0,N,  , 1, 29.8,Y, 1, 21.3,Y, 1, 18.9,N, 66,N, 56,N, 18.4,N, 16.6,N,SSE  ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-10,   0.0,N,  , 1, 29.9,Y, 1, 19.9,Y, 1, 19.0,N, 74,N, 51,N, 16.6,N, 18.4,N,SE   ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-11,   0.0,N,  , 1, 29.5,Y, 1, 20.1,Y, 1, 19.3,N, 81,N, 52,N, 16.6,N, 13.0,N,SSE  ,N,SSE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-12,   0.0,N,  , 1, 30.5,Y, 1, 20.3,Y, 1, 20.9,N, 84,N, 56,N, 13.0,N, 11.2,N,ESE  ,N,ENE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-13,   0.0,N,  , 1, 31.5,Y, 1, 21.3,Y, 1, 22.7,N, 97,N, 62,N, 11.2,N, 13.0,N,SE   ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-14,   0.0,N,  , 1, 30.1,Y, 1, 23.7,Y, 1, 22.4,N, 91,N, 66,N, 13.0,N, 16.6,N,SSE  ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-15,   0.0,N,  , 1, 27.7,Y, 1, 21.2,Y, 1, 18.5,N, 75,N, 58,N, 18.4,N, 24.1,N,SSE  ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-16,   0.0,N,  , 1, 27.8,Y, 1, 19.8,Y, 1, 17.1,N, 68,N, 62,N, 18.4,N, 20.5,N,SSE  ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-17,   0.0,N,  , 1, 28.4,Y, 1, 21.7,Y, 1, 20.7,N, 75,N, 77,N, 24.1,N, 20.5,N,SE   ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-18,   0.0,N,  , 1, 29.9,Y, 1, 22.4,Y, 1, 23.2,N,100,N, 75,N,  7.6,N, 14.8,N,ESE  ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-19,   0.0,N,  , 1, 29.6,Y, 1, 23.1,Y, 1, 24.1,N,100,N, 87,N, 13.0,N, 18.4,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-20,   0.0,N,  , 1, 30.0,Y, 1, 22.4,Y, 1, 23.5,N,100,N, 74,N, 14.8,N, 14.8,N,SE   ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-21,   0.0,N,  , 1, 30.8,Y, 1, 22.1,Y, 1, 22.3,N, 91,N, 58,N, 13.0,N, 18.4,N,ESE  ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-22,   0.0,N,  , 1, 30.2,Y, 1, 17.7,Y, 1, 18.4,N, 86,N, 46,N, 11.2,N, 13.0,N,ESE  ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-23,   0.0,N,  , 1, 29.5,Y, 1, 17.0,Y, 1, 17.9,N, 78,N, 55,N, 14.8,N, 14.8,N,SSE  ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-24,   0.0,N,  , 1, 29.4,Y, 1, 17.7,Y, 1, 16.0,N, 68,N, 40,N, 16.6,N, 14.8,N,SE   ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-25,   0.0,N,  , 1, 29.6,Y, 1, 16.3,Y, 1, 18.1,N, 71,N, 60,N, 13.0,N, 20.5,N,SSE  ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-26,   0.0,N,  , 1, 29.3,Y, 1, 18.9,Y, 1, 18.5,N, 79,N, 53,N, 18.4,N, 20.5,N,SE   ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-27,   0.0,N,  , 1, 29.4,Y, 1, 19.0,Y, 1, 20.6,N, 91,N, 63,N, 13.0,N, 13.0,N,SSE  ,N,ENE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-28,   0.0,N,  , 1, 29.8,Y, 1, 20.3,Y, 1, 20.9,N,100,N, 64,N, 14.8,N, 11.2,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-29,   0.0,N,  , 1, 29.6,Y, 1, 18.6,Y, 1, 20.1,N, 98,N, 60,N, 14.8,N, 18.4,N,SSE  ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-06-30,   0.0,N,  , 1, 26.9,Y, 1, 16.9,Y, 1, 16.1,N, 66,N, 54,N, 22.3,N, 25.9,N,SSE  ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-01,   0.0,N,  , 1, 27.7,Y, 1, 18.5,Y, 1, 16.5,N, 67,N, 58,N, 16.6,N, 18.4,N,SE   ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-02,   0.0,N,  , 1, 28.6,Y, 1, 17.9,Y, 1, 17.5,N, 70,N, 53,N, 18.4,N, 14.8,N,SE   ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-03,   0.0,N,  , 1, 29.3,Y, 1, 19.3,Y, 1, 19.4,N, 85,N, 58,N, 13.0,N, 13.0,N,SSE  ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-04,   0.0,N,  , 1, 29.8,Y, 1, 19.5,Y, 1, 20.0,N, 90,N, 58,N, 16.6,N, 16.6,N,SE   ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-05,   0.0,N,  , 1, 30.3,Y, 1, 20.0,Y, 1, 20.2,N, 87,N, 56,N, 13.0,N, 22.3,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-06,   0.0,N,  , 1, 29.4,Y, 1, 19.8,Y, 1, 18.9,N, 75,N, 50,N, 16.6,N, 18.4,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-07,   0.0,N,  , 1, 29.0,Y, 1, 17.8,Y, 1, 18.8,N, 93,N, 55,N, 13.0,N, 20.5,N,SE   ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-08,   0.0,N,  , 1, 29.3,Y, 1, 18.9,Y, 1, 19.2,N, 86,N, 56,N, 14.8,N, 11.2,N,ESE  ,N,ENE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-09,   0.0,N,  , 1, 30.0,Y, 1, 19.4,Y, 1, 20.1,N, 91,N, 51,N, 13.0,N, 11.2,N,E    ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-10,   0.0,N,  , 1, 29.7,Y, 1, 19.8,Y, 1, 18.0,N, 92,N, 35,N, 14.8,N, 20.5,N,ESE  ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-11,   0.0,N,  , 1, 28.7,Y, 1, 18.4,Y, 1, 18.6,N, 81,N, 58,N, 16.6,N, 16.6,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-12,   0.0,N,  , 1, 29.5,Y, 1, 19.4,Y, 1, 19.4,N, 85,N, 55,N, 13.0,N, 13.0,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-13,   0.0,N,  , 1, 29.3,Y, 1, 18.4,Y, 1, 20.5,N,100,N, 61,N, 11.2,N, 14.8,N,SE   ,N,ENE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-14,   0.0,N,  , 1, 29.7,Y, 1, 20.1,Y, 1, 21.1,N, 93,N, 58,N, 13.0,N, 18.4,N,ESE  ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-15,   0.0,N,  , 1, 29.3,Y, 1, 19.6,Y, 1, 21.5,N, 93,N, 69,N, 16.6,N, 16.6,N,SE   ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-16,   0.0,N,  , 1, 29.8,Y, 1, 21.0,Y, 1, 21.6,N, 94,N, 67,N, 16.6,N, 16.6,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-17,   0.0,N,  , 1, 30.6,Y, 1, 20.1,Y, 1, 21.1,N,100,N, 56,N, 16.6,N, 24.1,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-18,   0.0,N,  , 1, 29.2,Y, 1, 22.0,Y, 1, 18.1,N, 66,N, 50,N, 18.4,N, 24.1,N,SE   ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-19,   0.0,N,  , 1, 29.4,Y, 1, 19.1,Y, 1, 18.3,N, 79,N, 56,N, 20.5,N, 20.5,N,SE   ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-20,   0.0,N,  , 1, 30.1,Y, 1, 18.9,Y, 1, 19.5,N, 90,N, 54,N, 14.8,N, 14.8,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-21,   0.0,N,  , 1, 29.6,Y, 1, 18.5,Y, 1, 19.4,N, 93,N, 53,N, 13.0,N, 16.6,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-22,   0.0,N,  , 1, 29.2,Y, 1, 17.4,Y, 1, 19.0,N, 95,N, 53,N, 13.0,N, 18.4,N,ESE  ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-23,   0.0,N,  , 1, 29.3,Y, 1, 17.5,Y, 1, 19.6,N, 92,N, 56,N, 14.8,N, 14.8,N,SE   ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-24,   0.0,N,  , 1, 29.8,Y, 1, 18.6,Y, 1, 20.8,N,100,N, 61,N, 13.0,N, 22.3,N,ESE  ,N,N    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-25,   0.0,N,  , 1, 29.9,Y, 1, 19.4,Y, 1, 21.6,N,100,N, 60,N,  9.4,N,  9.4,N,ESE  ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-26,   0.0,N,  , 1, 30.1,Y, 1, 20.9,Y, 1, 21.8,N, 93,N, 68,N, 18.4,N, 16.6,N,ESE  ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-27,   0.0,N,  , 1, 30.8,Y, 1, 20.4,Y, 1, 21.4,N, 93,N, 58,N, 13.0,N, 20.5,N,SE   ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-28,   0.0,N,  , 1, 29.6,Y, 1, 20.7,Y, 1, 20.8,N, 82,N, 66,N, 16.6,N, 14.8,N,ESE  ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-29,   0.0,N,  , 1, 29.7,Y, 1, 20.5,Y, 1, 21.1,N, 92,N, 62,N, 14.8,N, 22.3,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-30,   0.0,N,  , 1, 30.6,Y, 1, 19.7,Y, 1, 21.7,N, 95,N, 68,N, 13.0,N, 14.8,N,SE   ,N,ENE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-07-31,   0.0,N,  , 1, 30.0,Y, 1, 18.4,Y, 1, 21.5,N,100,N, 64,N, 11.2,N, 14.8,N,ESE  ,N,ENE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-01,   0.0,N,  , 1, 30.6,Y, 1, 19.4,Y, 1, 21.6,N, 91,N, 57,N, 11.2,N, 13.0,N,NE   ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-02,   0.0,N,  , 1, 30.7,Y, 1, 22.2,Y, 1, 21.9,N, 90,N, 59,N, 16.6,N, 16.6,N,ESE  ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-03,   0.0,N,  , 1, 30.5,Y, 1, 21.1,Y, 1, 19.6,N, 76,N, 53,N, 16.6,N, 20.5,N,SE   ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-04,   0.0,N,  , 1, 30.2,Y, 1, 20.2,Y, 1, 19.2,N, 93,N, 49,N, 16.6,N, 20.5,N,SSE  ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-05,   0.0,N,  , 1, 28.7,Y, 1, 17.9,Y, 1, 14.9,N, 61,N, 46,N, 20.5,N, 20.5,N,SSE  ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-06,   0.0,N,  , 1, 30.4,Y, 1, 18.2,Y, 1, 16.5,N, 59,N, 56,N, 25.9,N, 25.9,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-07,   0.0,N,  , 1, 31.2,Y, 1, 21.3,Y, 1, 21.2,N, 81,N, 56,N, 18.4,N, 20.5,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-08,   0.0,N,  , 1, 30.7,Y, 1, 21.1,Y, 1, 20.6,N, 83,N, 53,N, 14.8,N, 20.5,N,ESE  ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-09,   0.0,N,  , 1, 31.1,Y, 1, 19.5,Y, 1, 19.6,N, 75,N, 50,N, 18.4,N, 18.4,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-10,   0.0,N,  , 1, 31.0,Y, 1, 18.2,Y, 1, 19.3,N, 95,N, 48,N, 14.8,N, 18.4,N,SE   ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-11,   0.0,N,  , 1, 31.5,Y, 1, 18.9,Y, 1, 18.9,N, 86,N, 45,N, 16.6,N, 14.8,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-12,   0.0,N,  , 1, 31.1,Y, 1, 20.3,Y, 1, 19.1,N, 81,N, 44,N, 16.6,N, 22.3,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-13,   0.0,N,  , 1, 29.2,Y, 1, 19.3,Y, 1, 18.3,N, 86,N, 48,N, 18.4,N, 24.1,N,SE   ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-14,   0.0,N,  , 1, 29.5,Y, 1, 17.9,Y, 1, 15.8,N, 70,N, 46,N, 24.1,N, 22.3,N,SSE  ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-15,   0.0,N,  , 1, 30.2,Y, 1, 18.7,Y, 1, 15.6,N, 64,N, 46,N, 22.3,N, 16.6,N,SSE  ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-16,   0.0,N,  , 1, 30.4,Y, 1, 18.9,Y, 1, 15.7,N, 67,N, 44,N, 18.4,N, 14.8,N,SSE  ,N,SSE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-17,   0.0,N,  , 1, 29.2,Y, 1, 17.6,Y, 1, 12.4,N, 63,N, 31,N, 24.1,N, 14.8,N,SSE  ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-18,   0.0,N,  , 1, 28.8,Y, 1, 15.9,Y, 1, 14.2,N, 66,N, 44,N, 18.4,N, 16.6,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-19,   0.0,N,  , 1, 29.2,Y, 1, 17.5,Y, 1, 13.9,N, 60,N, 41,N, 20.5,N, 16.6,N,SE   ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-20,   0.0,N,  , 1, 29.8,Y, 1, 18.3,Y, 1, 13.7,N, 64,N, 33,N, 14.8,N, 14.8,N,ESE  ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-21,   0.0,N,  , 1, 29.4,Y, 1, 18.3,Y, 1, 13.7,N, 62,N, 36,N, 16.6,N, 20.5,N,SE   ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-22,   0.0,N,  , 1, 29.8,Y, 1, 15.6,Y, 1, 10.9,N, 55,N, 19,N, 16.6,N, 18.4,N,SE   ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-23,   0.0,N,  , 1, 29.7,Y, 1, 12.6,Y, 1, 15.7,N, 76,N, 62,N, 11.2,N, 22.3,N,SE   ,N,N    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-24,   0.0,N,  , 1, 32.3,Y, 1, 19.4,Y, 1, 17.0,N, 61,N, 35,N, 11.2,N, 16.6,N,SE   ,N,SE   ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-25,   0.0,N,  , 1, 31.5,Y, 1, 20.1,Y, 1, 16.8,N, 75,N, 34,N, 14.8,N, 24.1,N,SE   ,N,SSE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-26,   0.0,N,  , 1, 31.7,Y, 1, 18.8,Y, 1, 16.5,N, 63,N, 36,N, 14.8,N, 18.4,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-27,   0.0,N,  , 1, 30.8,Y, 1, 17.4,Y, 1, 16.8,N, 65,N, 38,N, 20.5,N, 22.3,N,SE   ,N,ESE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-28,   0.0,N,  , 1, 31.0,Y, 1, 16.9,Y, 1, 14.9,N, 80,N, 31,N, 14.8,N, 20.5,N,SE   ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-29,   0.0,N,  , 1, 31.1,Y, 1, 17.8,Y, 1, 14.6,N, 67,N, 30,N, 13.0,N, 14.8,N,ESE  ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-30,   0.0,N,  , 1, 31.6,Y, 1, 20.0,Y, 1, 16.6,N, 81,N, 31,N, 14.8,N, 16.6,N,ESE  ,N,ENE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-08-31,   0.0,N,  , 1, 31.3,Y, 1, 19.6,Y, 1, 17.3,N, 71,N, 39,N, 13.0,N, 18.4,N,ESE  ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-09-01,   0.0,N,  , 1, 32.0,Y, 1, 17.3,Y, 1, 16.2,N, 79,N, 30,N,  5.4,N, 16.6,N,SE   ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-09-02,   0.0,N,  , 1, 32.0,Y, 1, 19.1,Y, 1, 16.9,N, 65,N, 33,N, 11.2,N, 14.8,N,ESE  ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-09-03,   0.0,N,  , 1, 31.0,Y, 1, 15.7,Y, 1, 15.5,N, 79,N, 39,N, 18.4,N, 16.6,N,SSE  ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-09-04,   0.0,N,  , 1, 32.2,Y, 1, 16.1,Y, 1, 13.8,N, 61,N, 26,N, 13.0,N, 18.4,N,SE   ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-09-05,   0.0,N,  , 1, 29.7,Y, 1, 13.0,Y, 1, 18.3,N, 80,N, 50,N,  7.6,N, 27.7,N,SE   ,N,N    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-09-06,   0.0,N,  , 1, 30.4,Y, 1, 17.6,Y, 1, 21.2,N, 92,N, 74,N,  9.4,N, 22.3,N,ENE  ,N,N    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-09-07,   0.0,N,  , 1, 32.0,Y, 1, 20.0,Y, 1, 21.2,N, 87,N, 63,N, 14.8,N, 27.7,N,E    ,N,N    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-09-08,   0.0,N,  , 1, 30.4,Y, 1, 17.9,Y, 1, 21.4,N, 96,N, 73,N,  9.4,N, 25.9,N,ESE  ,N,N    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-09-09,   0.0,N,  , 1, 31.0,Y, 1, 19.0,Y, 1, 22.3,N, 93,N, 70,N, 13.0,N, 24.1,N,NNE  ,N,N    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-09-10,   0.0,N,  , 1, 29.5,Y, 1, 18.7,Y, 1, 22.3,N, 91,N, 77,N, 18.4,N, 22.3,N,NNE  ,N,N    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-09-11,   0.0,N,  , 1, 29.4,Y, 1, 18.7,Y, 1, 22.6,N,100,N, 79,N,  7.6,N, 18.4,N,SE   ,N,NNW  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-09-12,   0.0,N,  , 1, 31.9,Y, 1, 19.2,Y, 1, 22.4,N, 93,N, 64,N, 11.2,N, 24.1,N,ENE  ,N,NNE  ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-09-13,   0.0,N,  , 1, 32.5,Y, 1, 19.2,Y, 1, 21.6,N, 90,N, 53,N, 11.2,N, 16.6,N,SE   ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-09-14,   0.0,N,  , 1, 33.0,Y, 1, 20.4,Y, 1, 21.6,N, 79,N, 46,N, 11.2,N, 18.4,N,E    ,N,E    ,N,#
dc, 14517,NGAYAWILI                               ,-11.9971,+135.5726,   8.1,2014-09-15,   0.0,N,  , 1, 32.2,Y, 1, 21.0,Y, 1, 21.8,N, 83,N, 52,N, 13.0,N, 18.4,N,ENE  ,N,ENE  ,N,#
